prodcode,CodingSystem,productname,gemscriptcode,source
60666,prodcode,Diclofenac sodium 75mg modified-release capsules (Actavis UK Ltd),25523021,PNC004
60705,prodcode,Meloxicam 15mg tablets (Niche Generics Ltd),73358020,PNC004
60721,prodcode,Diamorphine 5mg powder for solution for injection ampoules (Actavis UK Ltd),4423020,PNC004
60751,prodcode,Tilodol SR 200mg tablets (Sandoz Ltd),46795020,PNC004
60759,prodcode,Tapentadol 20mg/ml oral solution sugar free,24114021,PNC004
60766,prodcode,Fentanyl 25micrograms/hour transdermal patches (Waymade Healthcare Plc),20266021,PNC004
60772,prodcode,Indometacin 25mg/5ml oral solution,20162020,PNC004
60786,prodcode,Voltarol 50mg dispersible tablets (Sigma Pharmaceuticals Plc),8088020,PNC004
60812,prodcode,Paracetamol 500mg caplets (Ethigen Ltd),23713021,PNC004
60883,prodcode,Generic Balmosa cream,11462020,PNC004
60916,prodcode,Indometacin 75mg modified-release capsules (Kent Pharmaceuticals Ltd),8210020,PNC004
60930,prodcode,Indometacin 25mg capsules (Alliance Healthcare (Distribution) Ltd),8191020,PNC004
60943,prodcode,Transtec 35micrograms/hour transdermal patches (Sigma Pharmaceuticals Plc),13266020,PNC004
60950,prodcode,Morphine sulfate 5mg/5ml oral solution,31053020,PNC004
60958,prodcode,Codeine 15mg tablets (DE Pharmaceuticals),21375021,PNC004
61086,prodcode,Opiodur 12micrograms/hour transdermal patches (Pfizer Ltd),20344021,PNC004
61091,prodcode,Codeine 60mg tablets (Waymade Healthcare Plc),47336020,PNC004
61124,prodcode,Paracetamol 500mg caplets (Bristol Laboratories Ltd),23714021,PNC004
61156,prodcode,Fentanyl 12micrograms/hour transdermal patches (Waymade Healthcare Plc),20345021,PNC004
61235,prodcode,Meloxicam 7.5mg tablets (Sigma Pharmaceuticals Plc),8345020,PNC004
61241,prodcode,Morphine sulfate 50mg/50ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),28067020,PNC004
61272,prodcode,Tramadol 50mg capsules (Phoenix Healthcare Distribution Ltd),4492020,PNC004
61305,prodcode,Mylafent 75micrograms/hour transdermal patches (Mylan Ltd),25534021,PNC004
61314,prodcode,Piroxicam 0.5% gel (Waymade Healthcare Plc),47583020,PNC004
61372,prodcode,Co-dydramol 10mg/500mg tablets (Kent Pharmaceuticals Ltd),4300020,PNC004
61400,prodcode,Morphine sulfate 30mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd),9357020,PNC004
61406,prodcode,Paracetamol 80mg suppositories,26706021,PNC004
61423,prodcode,Morphine 30mg modified-release tablets (Sigma Pharmaceuticals Plc),4580020,PNC004
61469,prodcode,Fenbufen 300mg capsules (A A H Pharmaceuticals Ltd),53556020,PNC004
61485,prodcode,Paracetamol 120mg/5ml oral solution paediatric sugar free (Alliance Healthcare (Distribution) Ltd),4254020,PNC004
61506,prodcode,Morphine sulfate 10mg/1ml solution for injection ampoules (Wockhardt UK Ltd),63148020,PNC004
61522,prodcode,Paracetamol 500mg caplets (Numark Ltd),26746021,PNC004
61581,prodcode,Mefenamic acid 500mg tablets (Essential Generics Ltd),76226020,PNC004
61584,prodcode,Morphine sulfate 50mg/50ml solution for infusion vials (Torbay Pharmaceuticals),72627020,PNC004
61596,prodcode,Diclofenac sodium 75mg modified-release capsules (Phoenix Healthcare Distribution Ltd),21425021,PNC004
61610,prodcode,Tramadol 50mg capsules (Morningside Healthcare Ltd),23065021,PNC004
61647,prodcode,Co-codamol 15mg/500mg tablets (Alliance Healthcare (Distribution) Ltd),38870020,PNC004
61695,prodcode,Naproxen 500mg tablets (Alliance Healthcare (Distribution) Ltd),8250020,PNC004
61698,prodcode,Co-dydramol 10mg/500mg/5ml oral solution,91554020,PNC004
61708,prodcode,Recivit 267microgram sublingual tablets (Grunenthal Ltd),24153021,PNC004
61715,prodcode,Piroxicam 0.5% gel (Phoenix Healthcare Distribution Ltd),8559020,PNC004
61744,prodcode,Morphine sulfate 100mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd),40104020,PNC004
61762,prodcode,Diclofenac 10mg/5ml oral suspension,19741020,PNC004
61764,prodcode,Palexia 20mg/ml oral solution (Grunenthal Ltd),24115021,PNC004
61775,prodcode,Tramadol 50mg capsules (Sigma Pharmaceuticals Plc),4489020,PNC004
61779,prodcode,Reltebon 40mg modified-release tablets (Actavis UK Ltd),25491021,PNC004
61836,prodcode,Reltebon 20mg modified-release tablets (Actavis UK Ltd),25488021,PNC004
61878,prodcode,Nurofen Express Period Pain 200mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),45498020,PNC004
61918,prodcode,Morphine sulfate 20mg/2ml solution for injection ampoules,31894020,PNC004
61926,prodcode,Nitrous oxide 50% / Oxygen 50%,35747020,PNC004
61935,prodcode,Reltebon 10mg modified-release tablets (Actavis UK Ltd),25485021,PNC004
61936,prodcode,Reltebon 5mg modified-release tablets (Actavis UK Ltd),25552021,PNC004
61942,prodcode,Morphine sulfate 2.5mg/5ml solution for injection ampoules,31892020,PNC004
61953,prodcode,Ibuprofen 200mg caplets (Wockhardt UK Ltd),29732021,PNC004
61963,prodcode,Paracetamol 500mg caplets (Ennogen Healthcare Ltd),29688021,PNC004
62088,prodcode,Paracetamol 500mg caplets (Icarus Pharmaceuticals Ltd),27273021,PNC004
62169,prodcode,Co-codamol 8mg/500mg tablets (Vantage),65245020,PNC004
62228,prodcode,Codeine 30mg tablets (DE Pharmaceuticals),21376021,PNC004
62238,prodcode,Ibuprofen 200mg capsules (Colorama Pharmaceuticals Ltd),26783021,PNC004
62251,prodcode,Arcoxia 90mg tablets (Sigma Pharmaceuticals Plc),10602020,PNC004
62322,prodcode,Reltebon 80mg modified-release tablets (Actavis UK Ltd),25494021,PNC004
62323,prodcode,Calpol Infant Sugar Free Colour Free 120mg/5ml oral suspension (McNeil Products Ltd),31342021,PNC004
62375,prodcode,Piroxicam 0.5% gel (Dr Reddy's Laboratories (UK) Ltd),69852020,PNC004
62615,prodcode,Powergel 2.5% gel (Lexon (UK) Ltd),8533020,PNC004
62635,prodcode,Co-dydramol 10mg/500mg tablets (Alliance Healthcare (Distribution) Ltd),4302020,PNC004
62636,prodcode,Diclofenac sodium 25mg gastro-resistant tablets (Sterwin Medicines),60043020,PNC004
62658,prodcode,Arcoxia 120mg tablets (Waymade Healthcare Plc),10606020,PNC004
62689,prodcode,Morphine hydrochloride 1mg/1ml solution for injection ampoules,46291020,PNC004
62743,prodcode,Boots Paracetamol 500mg capsules (The Boots Company Plc),4246020,PNC004
62778,prodcode,Tramacet 37.5mg/325mg tablets (Waymade Healthcare Plc),20339021,PNC004
62840,prodcode,Celebrex 100mg capsules (DE Pharmaceuticals),8517020,PNC004
62843,prodcode,Arcoxia 90mg tablets (Lexon (UK) Ltd),10603020,PNC004
62892,prodcode,Ibuprofen 200mg tablets (Wockhardt UK Ltd),77148020,PNC004
63036,prodcode,Ibuprofen 400mg capsules (AM Distributions (Yorkshire) Ltd),15908021,PNC004
63047,prodcode,Tramadol 100mg modified-release capsules (Waymade Healthcare Plc),20202021,PNC004
63079,prodcode,Ibuprofen 400mg tablets (Waymade Healthcare Plc),14563021,PNC004
63139,prodcode,Fentanyl 12micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd),21931021,PNC004
63182,prodcode,Pethidine 50mg/1ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd),9365020,PNC004
63198,prodcode,OxyContin 40mg modified-release tablets (DE Pharmaceuticals),4573020,PNC004
63332,prodcode,Reltebon 30mg modified-release tablets (Actavis UK Ltd),40760021,PNC004
63340,prodcode,Fentanyl 133microgram sublingual tablets sugar free,24150021,PNC004
63357,prodcode,Naproxen 250mg tablets (Almus Pharmaceuticals Ltd),8245020,PNC004
63423,prodcode,Morphine sulfate 10mg/1ml solution for injection ampoules (DE Pharmaceuticals),23776021,PNC004
107,prodcode,Phenytoin 25mg capsule,65732020,PNC079
202,prodcode,Phenobarbital 15mg/5ml elixir,55605020,PNC079
209,prodcode,Primidone 250mg/5ml oral suspension,66215020,PNC079
432,prodcode,Carbamazepine 100mg tablets,59758020,PNC079
584,prodcode,Sodium valproate 200mg gastro-resistant tablets,69070020,PNC079
596,prodcode,Carbamazepine 100mg/5ml oral suspension sugar free,60388020,PNC079
652,prodcode,Carbamazepine 400mg tablets,59760020,PNC079
660,prodcode,Gabapentin 100mg capsules,68252020,PNC079
790,prodcode,Pregabalin 25mg capsules,88034020,PNC079
795,prodcode,Topiramate 15mg capsules,80221020,PNC079
819,prodcode,Pregabalin 75mg capsules,88038020,PNC079
1157,prodcode,Primidone 250mg tablets,66214020,PNC079
1158,prodcode,Carbamazepine 200mg tablets,59759020,PNC079
1370,prodcode,Phenytoin 100mg capsule,65736020,PNC079
1398,prodcode,Epanutin 100mg capsules (Pfizer Ltd),54769020,PNC079
1399,prodcode,Phenobarbital 60mg tablets,59037020,PNC079
1550,prodcode,Sodium valproate 200mg/5ml oral solution,69212020,PNC079
1559,prodcode,Clonazepam 500microgram tablets,61487020,PNC079
1576,prodcode,Phenobarbital 30mg tablets,59036020,PNC079
1584,prodcode,Gabapentin 300mg capsules,68253020,PNC079
2062,prodcode,Phenytoin sodium 100mg tablets,55594020,PNC079
2073,prodcode,Clonazepam 2mg tablets,61488020,PNC079
2077,prodcode,TEGRETOL liq 100 MG/5ML LIQ,3520007,PNC079
2079,prodcode,Lamotrigine 25mg tablets,66061020,PNC079
2080,prodcode,Lamotrigine 50mg tablets,66059020,PNC079
2081,prodcode,Lamotrigine 5mg dispersible tablets sugar free,75707020,PNC079
2082,prodcode,Epilim 200mg/5ml liquid (Sanofi),69797020,PNC079
2085,prodcode,Tegretol 200mg tablets (Novartis Pharmaceuticals UK Ltd),54570020,PNC079
2128,prodcode,Phenytoin 50mg capsule,65733020,PNC079
2388,prodcode,Carbamazepine 200mg modified-release tablets,72634020,PNC079
2782,prodcode,Phenytoin sodium 50mg tablets,55593020,PNC079
2821,prodcode,Vigabatrin 500mg tablets,71955020,PNC079
2822,prodcode,Epilim ec 500mg Gastro-resistant tablet (Sanofi),69792020,PNC079
2823,prodcode,Tegretol retard 200mg Modified-release tablet (Novartis Pharmaceuticals UK Ltd),72792020,PNC079
2824,prodcode,Tegretol retard 400mg Modified-release tablet (Novartis Pharmaceuticals UK Ltd),72793020,PNC079
3068,prodcode,Phenytoin 300mg capsule,65738020,PNC079
3107,prodcode,Epilim Chrono 500 tablets (Sanofi),74925020,PNC079
3108,prodcode,Ethosuximide 250mg capsules,60918020,PNC079
3109,prodcode,CLOBAZAM 5 MG TAB,3839007,PNC079
3110,prodcode,Clobazam 10mg capsules,61431020,PNC079
3111,prodcode,Clobazam 10mg tablets,61432020,PNC079
3225,prodcode,Phenobarbital sodium 30mg tablet,59573020,PNC079
3350,prodcode,Sodium valproate 500mg gastro-resistant tablets,69071020,PNC079
3446,prodcode,Zarontin 250mg capsules (Pfizer Ltd),52336020,PNC079
3569,prodcode,Carbamazepine 400mg modified-release tablets,72635020,PNC079
3731,prodcode,Epilim ec 200mg Gastro-resistant tablet (Sanofi),69791020,PNC079
3733,prodcode,Epilim Chrono 300 tablets (Sanofi),74924020,PNC079
3734,prodcode,Epilim Chrono 200 tablets (Sanofi),74923020,PNC079
3845,prodcode,Sodium valproate 200mg/5ml oral solution sugar free,69211020,PNC079
3881,prodcode,Epanutin 50mg capsules (Pfizer Ltd),54768020,PNC079
3882,prodcode,EPANUTIN + PHENOBARB CAP,5544007,PNC079
3886,prodcode,Lamotrigine 200mg tablets,79266020,PNC079
4066,prodcode,Tegretol 400mg tablets (Novartis Pharmaceuticals UK Ltd),54571020,PNC079
4175,prodcode,Epanutin 30mg/5ml oral suspension (Pfizer Ltd),53429020,PNC079
4195,prodcode,Epilim 100mg crushable tablets (Sanofi),69793020,PNC079
4456,prodcode,Mysoline 250mg Tablet (AstraZeneca UK Ltd),50594020,PNC079
4480,prodcode,PRIMIDONE 200 MG TAB,2050007,PNC079
4483,prodcode,Clonazepam 2.5mg/ml drops sugar free,85907020,PNC079
4490,prodcode,Phenytoin 30mg/5ml oral suspension,65737020,PNC079
4495,prodcode,Epilim 200mg/5ml syrup (Sanofi),69796020,PNC079
4496,prodcode,Phenobarbital 100mg tablet,59040020,PNC079
4502,prodcode,Sodium valproate 100mg tablets,69210020,PNC079
4585,prodcode,Vigabatrin 500mg oral powder sachets sugar free,71956020,PNC079
4586,prodcode,Lamictal 25mg tablets (GlaxoSmithKline UK Ltd),66211020,PNC079
4781,prodcode,Gabapentin 400mg capsules,68254020,PNC079
4913,prodcode,Tegretol 100mg/5ml liquid (Novartis Pharmaceuticals UK Ltd),54576020,PNC079
4982,prodcode,Carbamazepine 100mg chewable tablets sugar free,72800020,PNC079
5076,prodcode,Lamotrigine 100mg tablets,66060020,PNC079
5221,prodcode,Gabapentin 600mg tablets,52159020,PNC079
5439,prodcode,Phenobarbital 15mg tablets,59035020,PNC079
5449,prodcode,Oxcarbazepine 300mg tablets,78886020,PNC079
5587,prodcode,Phenytoin sodium 50mg capsules,80748020,PNC079
5617,prodcode,Convulex 300mg gastro-resistant capsules (Pfizer Ltd),74587020,PNC079
5658,prodcode,Lamotrigine 25mg dispersible tablets sugar free,75708020,PNC079
5722,prodcode,Lamictal 100mg dispersible tablets (GlaxoSmithKline UK Ltd),75677020,PNC079
5791,prodcode,Ethosuximide 250mg/5ml oral solution,60919020,PNC079
5830,prodcode,Topiramate 50mg capsules,85972020,PNC079
5874,prodcode,Topiramate 25mg capsules,80222020,PNC079
5907,prodcode,Lamotrigine 100mg dispersible tablets sugar free,75709020,PNC079
5956,prodcode,Zarontin 250mg/5ml syrup (Essential Pharma Ltd),52337020,PNC079
5977,prodcode,Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd),54569020,PNC079
5997,prodcode,Convulex 150mg gastro-resistant capsules (Pfizer Ltd),74586020,PNC079
6021,prodcode,Keppra 250mg tablets (UCB Pharma Ltd),76726020,PNC079
6022,prodcode,Levetiracetam 250mg tablets,84158020,PNC079
6047,prodcode,Levetiracetam 1g tablets,84160020,PNC079
6068,prodcode,Levetiracetam 500mg tablets,84159020,PNC079
6304,prodcode,Neurontin 300mg capsules (Pfizer Ltd),68258020,PNC079
6409,prodcode,Lamotrigine 2mg dispersible tablets sugar free,79267020,PNC079
6436,prodcode,Oxcarbazepine 600mg tablets,78887020,PNC079
6504,prodcode,Phenytoin sodium 100mg capsules,80749020,PNC079
6552,prodcode,Oxcarbazepine 150mg tablets,78885020,PNC079
6560,prodcode,Sodium valproate 500mg modified-release tablets,81319020,PNC079
6584,prodcode,Lyrica 75mg capsules (Pfizer Ltd),88052020,PNC079
6594,prodcode,Phenytoin sodium 300mg capsules,80756020,PNC079
6624,prodcode,Phenytoin sodium 25mg capsules,80747020,PNC079
6631,prodcode,Pregabalin 150mg capsules,88042020,PNC079
6711,prodcode,Sodium valproate 300mg modified-release tablets,76811020,PNC079
6820,prodcode,Topiramate 100mg tablets,80207020,PNC079
6858,prodcode,Levetiracetam 100mg/ml oral solution sugar free,88458020,PNC079
6936,prodcode,Pregabalin 50mg capsules,88036020,PNC079
6949,prodcode,Pregabalin 200mg capsules,88044020,PNC079
6999,prodcode,Pregabalin 100mg capsules,88040020,PNC079
7005,prodcode,Pregabalin 300mg capsules,88046020,PNC079
7011,prodcode,Sodium valproate with valproic acid 300mg modified release tablets,74929020,PNC079
7020,prodcode,Trileptal 300mg tablets (Novartis Pharmaceuticals UK Ltd),78882020,PNC079
7021,prodcode,Trileptal 150mg tablets (Novartis Pharmaceuticals UK Ltd),53158020,PNC079
7022,prodcode,Lamictal 50mg tablets (GlaxoSmithKline UK Ltd),66209020,PNC079
7023,prodcode,Lamictal 100mg tablets (GlaxoSmithKline UK Ltd),66210020,PNC079
7073,prodcode,Topiramate 50mg tablets,80206020,PNC079
7108,prodcode,Topiramate 200mg tablets,80208020,PNC079
7208,prodcode,Lyrica 100mg capsules (Pfizer Ltd),88054020,PNC079
7209,prodcode,Lyrica 50mg capsules (Pfizer Ltd),88050020,PNC079
7394,prodcode,Lyrica 200mg capsules (Pfizer Ltd),88058020,PNC079
7498,prodcode,Epanutin 25mg capsules (Pfizer Ltd),54767020,PNC079
7538,prodcode,Gabapentin 800mg tablets,52160020,PNC079
7804,prodcode,PHENYTOIN SODIUM/ PHENOBARBITONE CAP,2103007,PNC079
8029,prodcode,Rivotril 2mg tablets (Roche Products Ltd),51412020,PNC079
8452,prodcode,PHENYTOIN 150 MG SUS,5711007,PNC079
8487,prodcode,Frisium 10mg Capsule (Aventis Pharma),49555020,PNC079
8885,prodcode,Orlept 500mg gastro-resistant tablets (Wockhardt UK Ltd),75354020,PNC079
9281,prodcode,Sodium valproate with valproic acid 200mg modified release tablets,74928020,PNC079
9678,prodcode,Phenytoin 90mg/5ml oral solution sugar free,75314020,PNC079
9823,prodcode,Topamax 25mg tablets (Janssen-Cilag Ltd),80218020,PNC079
9979,prodcode,Gabapentin 600mg tablets and Gabapentin 300mg capsules,81491020,PNC079
10007,prodcode,Neurontin 100mg capsules (Pfizer Ltd),68257020,PNC079
10092,prodcode,Mysoline 250mg tablets (SERB),88634020,PNC079
10111,prodcode,Lamictal 200mg tablets (GlaxoSmithKline UK Ltd),78980020,PNC079
10189,prodcode,Lyrica 300mg capsules (Pfizer Ltd),88060020,PNC079
10247,prodcode,Keppra 500mg tablets (UCB Pharma Ltd),76727020,PNC079
10263,prodcode,Epanutin 300mg capsules (Pfizer Ltd),57944020,PNC079
10273,prodcode,Phenobarbital 50mg/5ml oral solution,55606020,PNC079
10650,prodcode,Rivotril 500microgram tablets (Roche Products Ltd),51411020,PNC079
10694,prodcode,CLOBAZAM 2.5 MG CAP,2840007,PNC079
10705,prodcode,Sabril 500mg tablets (Sanofi),71960020,PNC079
11075,prodcode,Sodium valproate with valproic acid 500mg modified release tablets,74930020,PNC079
11237,prodcode,Topiramate 25mg tablets,80220020,PNC079
11445,prodcode,Lamictal 25mg dispersible tablets (GlaxoSmithKline UK Ltd),75676020,PNC079
11696,prodcode,Carbamazepine 200mg chewable tablets sugar free,72801020,PNC079
11715,prodcode,Levetiracetam 750mg tablets,88456020,PNC079
11873,prodcode,Zonisamide 25mg capsules,89148020,PNC079
12469,prodcode,Epanutin Ready-Mixed Parenteral 250mg/5ml solution for injection ampoules (Pfizer Ltd),49253020,PNC079
12821,prodcode,Topamax 15mg sprinkle capsules (Janssen-Cilag Ltd),84894020,PNC079
12880,prodcode,Tegretol 200mg Chewtabs (Novartis Pharmaceuticals UK Ltd),72797020,PNC079
12931,prodcode,Epimaz Retard 200mg tablets (IVAX Pharmaceuticals UK Ltd),59550020,PNC079
12932,prodcode,Epimaz 100mg tablets (IVAX Pharmaceuticals UK Ltd),75210020,PNC079
13112,prodcode,Carbagen SR 200mg tablets (Mylan Ltd),77435020,PNC079
13200,prodcode,Clonazepam 2mg/5ml oral solution sugar free,85909020,PNC079
13524,prodcode,Tegretol 100mg Chewtabs (Novartis Pharmaceuticals UK Ltd),72796020,PNC079
13608,prodcode,Topamax 50mg tablets (Janssen-Cilag Ltd),80202020,PNC079
13825,prodcode,Tiagabine 5mg tablets,83729020,PNC079
13828,prodcode,Tiagabine 15mg tablets,83731020,PNC079
13890,prodcode,Topamax 200mg tablets (Janssen-Cilag Ltd),80204020,PNC079
14199,prodcode,Oxcarbazepine 60mg/ml oral suspension sugar free,78278020,PNC079
14388,prodcode,Frisium 10mg tablets (Sanofi),49556020,PNC079
14743,prodcode,Clonazepam 500micrograms/5ml oral suspension,85908020,PNC079
14762,prodcode,Phenobarbital 60mg/1ml solution for injection ampoules,73062020,PNC079
14763,prodcode,Phenobarbital 200mg/1ml solution for injection ampoules,65656020,PNC079
14857,prodcode,Phenytoin 50mg chewable tablets,65731020,PNC079
15022,prodcode,Methylphenobarbital 200mg Tablet,64569020,PNC079
15030,prodcode,Mysoline 250mg/5ml Oral suspension (AstraZeneca UK Ltd),50595020,PNC079
15082,prodcode,Tegretol 250mg suppositories (Essential Pharma Ltd),75594020,PNC079
15106,prodcode,PHENYTOIN 30 MG TAB,2102007,PNC079
15126,prodcode,Lamictal 5mg dispersible tablets (GlaxoSmithKline UK Ltd),75675020,PNC079
15227,prodcode,Keppra 1g tablets (UCB Pharma Ltd),76728020,PNC079
15338,prodcode,Zonisamide 100mg capsules,89152020,PNC079
15429,prodcode,CLOBAZAM 5 MG CAP,2838007,PNC079
15650,prodcode,Valproic acid 300mg gastro-resistant capsules,74592020,PNC079
15851,prodcode,Topamax 100mg tablets (Janssen-Cilag Ltd),80203020,PNC079
16021,prodcode,Valproic acid 500mg gastro-resistant capsules,74593020,PNC079
16080,prodcode,Keppra 750mg tablets (UCB Pharma Ltd),88460020,PNC079
16149,prodcode,Lamotrigine 50mg dispersible tablets sugar free,90775020,PNC079
16215,prodcode,Neurontin 400mg capsules (Pfizer Ltd),68259020,PNC079
16262,prodcode,Topamax 25mg sprinkle capsules (Janssen-Cilag Ltd),84895020,PNC079
16404,prodcode,Neurontin titration pack (Pfizer Ltd),81493020,PNC079
16442,prodcode,Tiagabine 10mg tablets,83730020,PNC079
16509,prodcode,Lyrica 150mg capsules (Pfizer Ltd),88056020,PNC079
16542,prodcode,Lyrica 25mg capsules (Pfizer Ltd),88048020,PNC079
